,total % CD3 d0,total % CD4+ d0,total % CD8+ d0,CD4:CD8 d0,total % DN d0,total % CD4+ d6,total % CD8+ d6,CD4:CD8 d6,%CD8+ MAIT d0,%DN MAIT d0,DN % RO+ CD27+ d0,DN % RO- CD27+ d0,DN % RO- CD27- d0,DN % RO+ CD27- d0,%CD8+ CD161+ Va7.2- d0,%DN CD161+ Va7.2- d0,%CD4+ MAIT d0,% CD4+ CD161+ Va7.2- d0,CD8+ MAIT % RO+ CD27+ d0,CD8+ MAIT % RO- CD27+ d0,CD8+ MAIT % RO- CD27- d0,CD8+ MAIT % RO+ CD27- d0,CD8+ % RO+ CD27+ d0,CD8+ % RO- CD27+ d0,CD8+ % RO- CD27- d0,CD8+ % RO+ CD27- d0,CD8+ DN+ MAIT % RO+ CD27+ d0,CD8+ DN+ MAIT % RO- CD27+ d0,CD8+ DN+ MAIT % RO- CD27- d0,CD8+ DN+ MAIT % RO+ CD27- d0,NK Cells (% CD3- 2B4+),NK % CD56hi CD16-,NK % CD56lo CD16-,NK % CD56+ CD16+,CD3+ gdTCR+ CD3hi,CD3+ gdTCR+ CD3lo,Total gd Cells (gdTCR CD3hi + CD3lo),% viable CD3+ d6,% viable CD3+ of total CD3+,viable CD8+ MAIT d6,viable total CD8+ d6,% CD4+ RO+ CD161+ d6,% CD4+ RO+ d6,% CD4+ RO+ CCR6+ d6,% CD4+ RO+ CCR6- d6,% CD4+ MAIT d6,% CD4+ CD161+ Va7.2- d6,% CD4+ RO+ CD161+ IL-17+ INFg+ d6,% CD4+ RO+ CD161+ IL-17+ INFg- d6,% CD4+ RO+ CD161+ IL-17- INFg+ d6,% CD4+ RO+ CD161+ total IL-17+ d6,% CD4+ RO+ CD161- IL-17+ INFg+ d6,% CD4+ RO+ CD161- IL-17+ INFg- d6,% CD4+ RO+ CD161- IL-17- INFg+ d6,% CD4+ RO+ CD161- total IL-17+ d6,% CD4+ RO+ CCR6+ IL-17+ INFg+ d6,% CD4+ RO+ CCR6+ IL-17+ INFg- d6,% CD4+ RO+ CCR6+ IL-17- INFg+ d6,% CD4+ RO+ CCR6+ total IL-17+  d6,% CD4+ RO+ CCR6+ total INFg+ d6,% CD4+ RO+ CCR6- IL-17+ INFg+ d6,% CD4+ RO+ CCR6- IL-17+ INFg- d6,% CD4+ RO+ CCR6- IL-17- INFg+ d6,% CD4+ RO+ CCR6- total IL-17+ d6,% CD4+ RO+ CCR6- total INFg+ d6,% CD4+ RO+ IL-17+ INFg+ d6,% CD4+ RO+ IL-17+ INFg- d6,% CD4+ RO+ IL-17- INFg+ d6,% CD4+ RO+ total IL-17+ d6,% CD4+ RO+ total INFg+ d6,% CD4+ IL-17+ IL-22+ d6,% CD4+ IL-17+ IL-22- d6,% CD4+ IL-17- IL-22+ d6,% CD4+ INFg+ TNFa+ d6,% CD4+ INFg- TNFa+ d6,% CD4+ INFg+ TNFa- d6,% CD4+ RO+ CCR6+ CD161+ d6,% CD4+ RO+ CCR6+ CD161- d6,% CD4+ RO+ CCR6+ CD161+ IL-17+ INFg+ d6,% CD4+ RO+ CCR6+ CD161+ IL-17+ INFg- d6,% CD4+ RO+ CCR6+ CD161+ IL-17- INFg+ d6,% CD4+ RO+ CCR6+ CD161+ total IL-17+ d6,% CD4+ RO+ CCR6+ CD161- IL-17+ INFg+ d6,% CD4+ RO+ CCR6+ CD161- IL-17+ INFg- d6,% CD4+ RO+ CCR6+ CD161- IL-17- INFg+ d6,% CD4+ RO+ CCR6+ CD161- total IL-17+ d6,% DN d6,% DN MAIT d6,% DN CD161+ Va7.2- d6,% CD8+ and DN,% CD8+ and DN MAIT,% DN in total MAIT d6,% CD8+ in total MAIT d6,%CD8+ MAIT d6,% CD8+ IL-17+ INFg+ d6,% CD8+ IL-17+ INFg- d6,% CD8+ IL-17- INFg+ d6,% CD8+ total IL-17+ d6,% CD8+ total INFg+ d6,% CD8+ IL-17+ IL-22+ d6,% CD8+ IL-17+ IL-22- d6,% CD8+ IL-17- IL-22+ d6,% CD8+ MAIT IL-17+ INFg+ d6,% CD8+ MAIT IL-17+ INFg- d6,% CD8+ MAIT IL-17- INFg+ d6,% CD8+ MAIT total IL-17+ d6,% CD8+ MAIT total INFg+ d6,% CD8+ MAIT INFg+ TNFa+ d6,% CD8+ MAIT INFg- TNFa+ d6,% CD8+ MAIT INFg+ TNFa- d6,% CD8+ MAIT total TNFa+ d6,%CD8+ CD161+ Va7.2- d6,% CD8+ RO+ Va7.2- INFg+ TNFa+ d6,% CD8+ RO+ Va7.2- INFg- TNFa+ d6,% CD8+ RO+ Va7.2- INFg+ TNFa- d6,% CD8+ RO+ Va7.2- total INFg+ d6,% CD8+ RO+ Va7.2- total TNFa+ d6,% CD8+ RO- Va7.2- INFg+ TNFa+ d6,% CD8+ RO- Va7.2- INFg- TNFa+ d6,% CD8+ RO- Va7.2- INFg+ TNFa- d6,% CD8+ RO- Va7.2- total INFg+ d6,% CD8+ RO- Va7.2- total TNFa+ d6,% DR+ CD3- d0,% CD4+ RO- CD27- (TEMRA) d0,% CD4+ RO+ CD27+ (TCM) d0,% CD4+  RO- CD27+ (TN) d0,% CD4+ RO+ CD27- (TEM) d0,% CD4+ RO+ CCR7+ d0,% CD4+ RO- CCR7+ d0,% CD4+ RO+ CCR7- d0,% CD4+ RO- CCR7- d0,% CD4+ CCR7+ RO- CD31+ CXCR3+ d0,% CD4+ CCR7+ RO- CD31- CXCR3+ d0,% CD4+ CCR7+ RO- CD31+ CXCR3- d0,% CD4+ CCR7+ RO- CXCR5+ d0,% CD4+ CCR7+ RO- CCR4+ d0,% CD4+ M CCR4+ CXCR3+ d0,% CD4+ M CCR4- CXCR3+ d0,% CD4+ M CCR4+ CXCR3- d0,% CD4+ M total CXCR3+ d0,% CD4+ M total CCR4+ d0,% CD4+ M CCR6+ CXCR3+ d0,% CD4+ M CCR6- CXCR3+ d0,% CD4+ M CCR6+ CXCR3- d0,% CD4+ M total CCR6+ d0,% CD4+ M CXCR5+ CCR7+ d0,% CD4+ M CXCR5- CCR7+ d0,% CD4+ M CXCR5+ CCR7- d0,% CD4+ M CD25+ CD27+ d0,% CD4+ M CD25- CD27+ d0,% CD4+ M CD25+ CD27- d0,% CD4+ RO+ d0,% CD4+ RO+ CCR6+ d0,CD4+ CCR6+ as % of RO+,% CD8+ RO- CD27- d0,% CD8+ RO+ CD27+ d0,% CD8+ RO- CD27+ d0,% CD8+ RO+ CD27- d0,% CD8+ RO+ CCR7+ d0,% CD8+ RO- CCR7+ d0,% CD8+ RO+ CCR7- d0,% CD8+ RO- CCR7- d0,% CD8+ RO+ CD31+ CD27+ d0,% CD8+ RO+ CD31- CD27+ d0,% CD8+ RO+ CD31+ CD27- d0,% CD8+ M CCR4+ CXCR3+ d0,% CD8+ M CCR4- CXCR3+ d0,% CD8+ M CCR4+ CXCR3- d0,% CD8+ M CCR6+ CXCR3+ d0,% CD8+ M CCR6- CXCR3+ d0,% CD8+ M CCR6+ CXCR3- d0,% CD8+ M total CCR4+ d0,% CD8+ M total CXCR3+ d0,% CD8+ M total CCR6+ d0,% CD8+ M CCR7+ CXCR5+ d0,% CD8+ M CCR7- CXCR5+ d0,% CD8+ M CCR7+ CXCR5- d0,% CD4+ N Treg (FOXP3+ HELIOS+) d1,% CD4+ N FOXP3+ d1,% CD4+ M Treg (FOXP3+ HELIOS+) d1,% CD4+ M FOXP3+ d1,% CD4+ RO+ CCR6+ d1,% CD4+ RO+ CCR6+ INFg+ IL-17+ d1,% CD4+ RO+ CCR6+ INFg- IL-17+ d1,% CD4+ RO+ CCR6+ INFg+ IL-17- d1,% CD4+ RO+ CCR6+ total IL-17+ d1,% CD4+ RO+ CCR6+ total INFg+ d1,% CD4+ RO+ CCR6+ IL-22+ IL-17+ d1,% CD4+ RO+ CCR6+ IL-22- IL-17+ d1,% CD4+ RO+ CCR6+ IL-22+ IL-17- d1,% CD4+ RO+ CCR6+ INFg+ IL4+ d1,% CD4+ RO+ CCR6+ INFg- IL4+ d1,% CD4+ RO+ CCR6+ INFg+ IL4- d1,% CD4+ RO+ CCR6- INFg+ TNFa+ d1,% CD4+ RO+ CCR6- INFg- TNFa+ d1,% CD4+ RO+ CCR6- INFg+ TNFa- d1,% CD4+ RO+ CCR6- total INFg+ d1,% CD4+ RO+ INFg+ IL-17+ d1,% CD4+ RO+ INFg- IL-17+ d1,% CD4+ RO+ INFg+ IL-17- d1,% CD4+ RO+ total IL-17+ d1,% CD4+ RO+ total INFg+ d1 P8,% CD4+ RO+ INFg+ TNFa+ d1,% CD4+ RO+ INFg- TNFa+ d1,% CD4+ RO+ INFg+ TNFa- d1,% CD4+ RO+ total TNFa+ d1,% CD4+ RO+ INFg+ IL4+ d1,% CD4+ RO+ INFg- IL4+ d1,% CD4+ RO+ INFg+ IL4- d1,% CD4+ RO+ IL-22+ IL-17+ d1,% CD4+ RO+ IL-22- IL-17+ d1,% CD4+ RO+ IL-22+ IL-17- d1,% CD4+ RO+ INFg+ GMCSF+ d1,% CD4+ RO+ INFg- GMCSF+ d1,% CD4+ RO+ INFg+ GMCSF- d1,% CD4+ RO+ FOXP3+ INFg- d1,% CD4+ RO+ FOXP3+ INFg- TNFa+ IL-17+ d1,% CD4+ RO+ FOXP3+ INFg- TNFa- IL-17+ d1,% CD4+ RO+ FOXP3+ INFg- TNFa+ IL-17- d1,% CD8+ INFg+ IL4+ d1,% CD8+ INFg- IL4+ d1,% CD8+ INFg+ IL4- d1,% CD8+ INFg+ TNFa+ d1 P8,% CD8+ INFg- TNFa+ d1 P8,% CD8+ INFg+ TNFa- d1 P8,% CD8+ total INFg+ d1 P8,% CD8+ total TNFa+ d1,% CD8+ RO+ CCR6+ d1,% CD8+ RO+ CCR6+ IL-17+ INFg+ d1,% CD8+ RO+ CCR6+ IL-17+ INFg- d1,% CD8+ RO+ CCR6+ IL-17- INFg+ d1,% CD8+ RO+ CCR6+ IL4- GMCSF+ d1,% CD8+ RO+ CCR6- INFg+ TNFa+ d1,% CD8+ RO+ CCR6- INFg- TNFa+ d1,% CD8+ RO+ CCR6- INFg+ TNFa- d1,% CD8+ RO+ CCR6- total INFg+ d1,% CD8+ RO+ CCR6- total TNFa+ d1,% CD8+ RO+ CCR6- IL4- GMCSF+ d1,% CD8+ RO+ CCR6- IL4+ GMCSF- d1,% CD8+ RO- CCR6- INFg+ TNFa+ d1,% CD8+ RO- CCR6- INFg- TNFa+ d1,% CD8+ RO- CCR6- INFg+ TNFa- d1,% CD8+ RO- CCR6- total INFg+ d1,% CD8+ RO- CCR6- total TNFa+ d1,% CD8+ RO- CCR6- IL4+ GMCSF+ d1,% CD8+ RO- CCR6- IL4- GMCSF+ d1,% CD8+ RO- CCR6- IL4+ GMCSF- d1,% DN RO+ CCR6+ d1,% DN RO+ CCR6- INFg+ TNFa+ d1,% DN RO+ CCR6- INFg- TNFa+ d1,% DN RO+ CCR6- INFg+ TNFa- d1,% DN RO+ CCR6- total INFg+ d1,% DN RO- CCR6- INFg+ TNFa+ d1,% DN RO- CCR6- INFg- TNFa+ d1,% DN RO- CCR6- INFg+ TNFa- d1,% DN RO- CCR6- total INFg+ d1,% DN RO- CCR6- total TNFa+ d1,% CD8+ total INFg+ d1 P13,% CD8+ non-MAIT total INFg+ d1,% CD8+ MAIT d1,% CD8+ MAIT INFg+ TNFa+ d1,% CD8+ MAIT INFg- TNFa+ d1,% CD8+ MAIT INFg+ TNFa- d1,% CD8+ MAIT total INFg+ d1,% CD8+ MAIT total Granzyme+ d1,% CD8+ MAIT INFg+ GzA+ d1,% CD8+ MAIT INFg- GzA+ d1,% CD8+ MAIT INFg+ GzA- d1,% CD8+ nonMAIT INFg+ TNFa+ d1,% CD8+ nonMAIT INFg- TNFa+ d1,% CD8+ nonMAIT INFg+ TNFa- d1,% CD8+ nonMAIT INFg+ GzA+ d1,% CD8+ nonMAIT INFg- GzA+ d1,% CD8+ nonMAIT INFg+ GzA- d1,% CD8+ nonMAIT total INFg+ d1,% CD8+ nonMAIT total GzA+ d1,% CD8+ INFg+ TNFa+ d1 P13,% CD8+ INFg- TNFa+ d1 P13,% CD8+ INFg+ TNFa- d1 P13,% CD8+ INFg+ GzA+ d1,% CD8+ INFg- GzA+ d1,% CD8+ INFg+ GzA- d1,% CD8+ total INFg+ d1,% CD8+ total GzA+ d1,% CD4+ RO+ INFg+ GzA+ d1,% CD4+ RO+ INFg- GzA+ d1,% CD4+ RO+ INFg+ GzA- d1,% CD4+ RO+ total INFg+ d1 P13,% CD4+ RO+ total GzA+ d1,% CD4+ RO+/- CD27+ CD161+ INFg+ d1,% CD4+ RO+/- CD27+ CD161- INFg+ d1,% CD4+ RO+/- CD27+ CD161+ INFg- d1,% viable CD3- CCR6- d1,% viable CD3- CCR6- CD161+ INFg+ d1,% viable CD3- CCR6- CD161- INFg+ d1,% viable CD3- CCR6- CD161+ INFg- d1,% viable CD3- CCR6- GzA+ INFg+ d1,% viable CD3- CCR6- GzA- INFg+ d1,% viable CD3- CCR6- GzA+ INFg- d1,% CD19+ CD3- d0,% CD19- CD3- d0,% CD14+ d0,% CD19+ CD3- CD27+ IgG+ d0,% CD19+ CD3- CD27- IgG+ d0,% CD19+ CD3- CD27+ IgG- d0,% CD3- CD19- DR+ d0,% CD3- CD19- DR+ CD14+ d0,% Dcs d0,% pDcs d0,% Dcs CD1c+ d0,% CD3- CD19- CD14+ CD16+
RAND36.Physical Functioning,0.16539832787406944,0.11414655044830888,0.06377096278036312,0.061092195911512034,0.2509875444377061,0.231196973322535,0.04878497927425749,0.11464246050826576,0.1954378532425787,0.025743582362498494,0.769000389509936,0.3131106571181656,0.10913588526214699,0.49876685114073377,0.2938035099974561,0.6566003206505199,0.4106375870325372,0.0653458046974939,0.2352289864133494,0.03979024150431243,0.05045568970012434,0.7834101265789869,0.04040089281671005,0.041970797788741805,0.05418234520434575,0.11671760169299976,0.11024197902033495,0.3582945082715451,0.0837287149339576,0.4562849777346071,0.2855571666276671,0.1646290381097805,0.6194868170893542,0.13364683444148032,0.42459356222149436,0.047141936908433546,0.17025440800960664,0.0672767087861959,0.08979127701850685,0.2172029310547855,0.16016247867055194,0.013694694827274437,0.42686193118963006,0.06466036767923561,0.4892368699015818,0.029479860022331886,0.4468675060322422,0.4116260287704702,0.20513438132258938,0.03144079376407693,0.4608996704546205,0.06711008674602927,0.10838910097603698,0.2743952705959208,0.21306034978462515,0.03839083839178045,0.07460185570905507,0.033370474003085335,0.07645901662670465,0.09720893470704721,0.12100240503801042,0.030255086689220924,0.2081077646901456,0.11011449505782038,0.1733987024934127,0.1280634781848017,0.02854038800521512,0.02176371425689568,0.07578207138743456,0.1631456594146182,0.10259476872088524,0.04171012644143779,0.10152881921980066,0.041142452698607314,0.9635916656786453,0.0026409353292426397,0.042969899714062766,0.4709295612760811,0.36734448978451734,0.026996602805624208,0.02232589490159621,0.08991247843972115,0.2512234581461789,0.03178035572176069,0.10512321552288421,0.03829146343249241,0.1209463651101008,0.1072849524387586,0.6433662949315591,0.043293635204195956,0.08004762319798928,0.04536038017006465,0.09287974543561953,0.08607284212376769,0.012532877915630547,0.0673023722278799,0.2510907071456517,0.23985144897825042,0.053526188687810984,0.04955826652086809,0.1755271834752328,0.03436318559616596,0.17869477015748444,0.3438664465622915,0.011454156347380015,0.04498934067481734,0.04562998105877695,0.024646912538635733,0.2511024034083631,0.07746640029337802,0.15425200078139104,0.5227556920486297,0.10537547355050418,0.24050025088430038,0.7768887787251565,0.13844930270065672,0.3805824359498782,0.10333963347068109,0.020504674527067362,0.21746515986516307,0.117706031390693,0.05587434055447398,0.04717824409926333,0.2412222317540349,0.05256632371705904,0.2750441193767871,0.4370712958239251,0.06316604172065347,0.3098653354338902,0.5028593687501489,0.1980546941216639,0.8771458186751419,0.046874651967606734,0.07898821791952973,0.2348868024786712,0.07205252959323948,0.017396486969135202,0.09242437832853365,0.48496026497475203,0.12479554150171494,0.39251975013423235,0.10994774886310547,0.07204911537703651,0.16136158645236856,0.12555986024519278,0.1714990977900914,0.5529068530916016,0.3350177049232318,0.13035058014439407,0.10215496933300759,0.9186460995082516,0.23395738510445255,0.5631686336507492,0.08421649306123,0.2154046551609778,0.021404081826087353,0.21302619459102104,0.014487079844424185,0.6724280155623739,0.34452952792525804,0.5462414553801842,0.025491051454957826,0.19013855960365242,0.46909561864773636,0.1392611105051239,0.06584123006982169,0.2103762672506317,0.3648232665455707,0.7686940348697049,0.201413727036725,0.9368297280343683,0.07319658493482782,0.11183418482664322,0.24032760341745527,0.06743604972364522,0.2778483767266967,0.05418966658349593,0.5011426964482952,0.9502395752545095,0.10343399196353194,0.343875029903625,0.04691714529334793,0.04870343761788691,0.8100667054664952,0.07459683808858171,0.07889358786617821,0.024939560876330646,0.05121661553383081,0.3589297830643388,0.7846318196959448,0.031180981726054574,0.09068387847585999,0.13409197983179147,0.2718564124007484,0.3421502363090074,0.3062938819618927,0.045410024394577794,0.03922739978676732,0.04097421987299783,0.020572023058158903,0.11548762053074385,0.07637299075913284,0.036196977457962645,0.08371308207151754,0.1506828085237412,0.030599339974955328,0.054683198173434824,0.13105958898139436,0.036783148383313494,0.07999803801424071,0.3356130872649624,0.1353133766743149,0.28318913044085564,0.4056952039216258,0.3193382828374,0.8258570129166346,0.06463914598301163,0.02556465278639784,0.1853133967283088,0.7450568414306715,0.2909398529587025,0.14662918470997718,0.03708417815087493,0.19935816952542873,0.08290106318228135,0.08229001202364282,0.030798808050710995,0.012298392115354367,0.5254141957256676,0.026593759671922398,0.2654484395575713,0.07746080832889252,0.3811273503164929,0.13895927175404568,0.11143857679745783,0.3560049756611565,0.12074216860099012,0.06107539469891409,0.2696395102203221,0.09245822115260921,0.28085554566295234,0.10121934069521449,0.09039850116866051,0.03329199604611021,0.060658201942910696,0.09272029125933529,0.0771225408867856,0.461537580629262,0.8843849205903997,0.5639387621342808,0.2282184993549424,0.4921821164633014,0.033787534435199995,0.047168964918600446,0.06499959330748489,0.1015124523128558,0.01967472642836285,0.06461494301599593,0.10984246321583013,0.03332273279173435,0.03721445115060795,0.33262513334155525,0.09424303733737088,0.08490273074796191,0.11612758182027723,0.08018369650565693,0.45476399295062275,0.551805284730571,0.10497109703279703,0.100795759488698,0.2788153221880353,0.15503300454356733,0.03930607855212998,0.29623708812266314,0.24108664662548604,0.1411708281043198,0.5842385154383044,0.05346006506629022,0.08442838746288381,0.36401698797767085,0.24508962408762103,0.04088532773215909,0.12055680176510358,0.05895649507953079,0.03205439734472372,0.07777777697190355,0.3359918358466978,0.115642263904788,0.3600835248450589,0.19108541747302127,0.16693737543799447,0.0,0.6304703635464214,0.361840734140716,0.04643504670674071,0.6271642322742219,0.3029295158207894,0.3885481838561848,0.11353567889655758,0.9535786727950439,0.07013731984588695,0.32498891618264253,0.9215596741187392,0.7120387149536079,0.4395638329452631,0.7402464409707101,0.07146960907915924,0.043431319759462884,0.3765433032642462,0.42886605000674377,0.016886430392543842
RAND36.Role Limitations due to Physical Health,0.07219666790751023,0.2961621591265988,0.07779532503171056,0.13118561281772764,0.024105528911751283,0.25839668721279974,0.052005431900547835,0.14166508097119931,0.03162567779918421,0.02174016989844662,0.8474411357874484,0.01659123926624185,0.23924349389991606,0.44065362680915626,0.19699547993391275,0.4592910222618708,0.31583270967607335,0.07994703135708556,0.19091854244596765,0.08512968408232607,0.038484577458146214,0.5850390274564029,0.06881482932154197,0.16391086588432235,0.05375869370845878,0.21101012548803202,0.0,0.021657425590597197,0.11628102167788062,0.25095915375671934,0.018242409740781937,0.0980707568630802,0.6199780371009236,0.018300743864408102,0.4522659183161576,0.08165225383147676,0.037239255164330805,0.09342975774313625,0.08417604523898622,0.04184171117660205,0.04332517783149934,0.06633505682328311,0.38760644371917935,0.04362361246766227,0.31930360812303293,0.03327754265760501,0.17754051266871002,0.40017505262643155,0.028718586304641195,0.06120329664630827,0.45185403680511577,0.06173629829499385,0.030803136957235324,0.27450227302726193,0.006145943401908329,0.20942191351344688,0.23207059316154854,0.040224921558423714,0.096314003185967,0.02219273169621349,0.009020141996250246,0.16105193155511494,0.12609773231151683,0.12186304802321551,0.04426669205394115,0.2180830391360885,0.10853607807564608,0.036066751183030446,0.05214204008296355,0.060794698037475774,0.07616792151028606,0.11299409247329265,0.07354792744435949,0.0536307056819553,0.862335063293794,0.08626339773695187,0.15437975361627956,0.6108138846242601,0.2236886674789763,0.054459537819754246,0.11142276472479673,0.19207359321117407,0.019198575882283752,0.029451785830285883,0.046922356166969575,0.0893454913543876,0.09365294679173726,0.19497052254990432,0.5909514431375602,0.16521027375015593,0.0058140861010045845,0.12121507863167189,0.044537528557063145,0.0300575968364473,0.03372090333545773,0.11007938781127981,0.21751465166935893,0.0981536971584856,0.07857087082509283,0.008617927261260072,0.06555152246583923,0.02617662222214566,0.007945094805283279,0.07837337287148449,0.16568947087151478,0.1736041945971907,0.01413681081025073,0.15803274914673726,0.1785386465628972,0.10077637594171794,0.024763716060641875,0.3224984857314399,0.057144436009164815,0.009465841327166161,0.616170476640087,0.025880174965413907,0.33001210467907705,0.05557352456030287,0.09865088551263586,0.20041120165404286,0.13653755007270468,0.19906233993368,0.10109460925702023,0.3069732934047375,0.031294802117731474,0.0343412251037025,0.17631005932781693,0.14090705416791896,0.38314897422628114,0.49316853723262766,0.021062210830092697,0.8585406972461261,0.1148538647890537,0.08193574084895834,0.22404735476965018,0.056791260068521324,0.0605685317643472,0.0703452310702357,0.5130462980602998,0.07062030298207428,0.26578394397267047,0.10309502977608406,0.10956837233241275,0.23288886576918247,0.10039499578025357,0.023267151537153544,0.5247103657589622,0.47879441451054644,0.01907750250176902,0.14085421226505493,0.8609780504500307,0.29372334906573194,0.5082565407201938,0.09006198574733544,0.19684291487884203,0.2009435700741834,0.18395400528957168,0.08931254695798259,0.7701877520070822,0.16317603767651198,0.15731247268508397,0.04175296823523146,0.02459820366649617,0.4117981365909425,0.05120144985192299,0.059858168713955814,0.23233307806861428,0.1766466215841137,0.6033877139594316,0.0951197857622588,1.053661229384887,0.06218030688424458,0.1725067993481214,0.018115201063374834,0.0001611476713083772,0.04021603803055686,0.1572911164127138,0.4101587231532595,0.8372462114074848,0.044494399051557734,0.21132396002861853,0.043587158103821404,0.008948828836959577,0.765030741133908,0.035240074799541075,0.03688053797782555,0.0694216230214429,0.015082447637172265,0.3381605003190059,0.5329068113903106,0.2878700233396311,0.056091552284409506,0.1458550465214423,0.2180952220019848,0.20550056298823183,0.3449535557732335,0.11011472011018213,0.051858843804633306,0.08344180153301337,0.037406911210696295,0.030669748753758413,0.03498988739279342,0.12138825375547405,0.03689085801233783,0.13169683465613938,0.06840235716071018,0.1916610711654703,0.13007512839773513,0.03581627933317386,0.08266767021268324,0.37401336063082713,0.14565913151377122,0.3372328823239715,0.3270144576420549,0.39001399698245615,0.6189523081027366,0.004073367281785338,0.1651405797472126,0.06318105504514064,0.5749937803647086,0.21679593846081432,0.055180261214261415,0.10766309162871829,0.0558822816839982,0.2725234384337365,0.26683137009445057,0.18963001954859304,0.14733298849456217,0.5669631762230948,0.11117609628087474,0.04405629653744398,0.0508980835675678,0.41288706984935597,0.05326973673827485,0.03593987112133079,0.25781005451951255,0.009754829406234454,0.0688291378215415,0.32498055680960236,0.0712326753615509,0.11162187610570691,0.040099459997084023,0.01248072681049798,0.04516237821104585,0.07892553819227921,0.013227820774020118,0.24090571618365483,0.5270664301473693,0.9085106349280965,0.5106492882767371,0.41947901089858425,0.48700504039240117,0.054908663194525476,0.026168320168630858,0.015934653294010098,0.08491426440142026,0.09502935892301302,0.037480838661094765,0.029310076223862114,0.1377629692464834,0.1564200948248537,0.22354991794343856,0.057602526600382946,0.032981116675102826,0.09898422464477087,0.0638583561968981,0.5275419436539005,0.45657162696249826,0.23969520267737873,0.2471193204040692,0.2747805042058775,0.02697258703331198,0.05998273206478485,0.2043670644533943,0.29384209141017137,0.16782796017015275,0.520978989537319,0.06589356955533283,0.040228849040764396,0.35514165042509105,0.020402862101682264,0.030799414223940173,0.05549860478166192,0.052641329482256256,0.016570304568990914,0.15160400641785937,0.28752085861216903,0.016546884846629018,0.09475600232397174,0.038719453294307045,0.09800049954351979,0.07187947281779325,0.3633579262451951,0.4689524147327446,0.22107030516408976,0.4055133714102013,0.30402208819828547,0.33880772644373186,0.07344008725052162,0.9307932280730007,0.008313264629505025,0.44672506333392387,0.8556075265618812,0.7027299046278808,0.32432083666269523,0.4565816002066651,0.14912434530775498,0.03414815270377173,0.3434066330805431,0.34572387060211296,0.21605180916362554
